,abs_delta_arousal,abs_delta_arousal,abs_delta_arousal,abs_delta_valence,abs_delta_valence,abs_delta_valence,delta_affect_shift_mag,delta_affect_shift_mag,delta_affect_shift_mag,delta_arousal,delta_arousal,delta_arousal,delta_valence,delta_valence,delta_valence
perturbation,deletion,mask,replacement_lowgap,deletion,mask,replacement_lowgap,deletion,mask,replacement_lowgap,deletion,mask,replacement_lowgap,deletion,mask,replacement_lowgap
original_post_id,,,,,,,,,,,,,,,
tf9ph3,0.01368076605863644,0.05573756967429455,0.02211541504139314,0.006806894309966616,0.04235765005382408,0.018455321147604842,0.01528061419243987,0.07000605110473711,0.028804347955027697,-0.01368076605863644,-0.05573756967429455,-0.02211541504139314,0.006806894309966616,-0.04235765005382408,-0.018455321147604842
tfa1rj,0.09923978198428829,0.11299053677706317,0.08242268354615545,0.019196991178822786,0.003042517847557269,0.014866605718072634,0.10107946774003547,0.11303149258512678,0.08375269982828204,-0.09923978198428829,-0.11299053677706317,-0.08242268354615545,0.019196991178822786,0.003042517847557269,0.014866605718072634
tfddug,0.07709540616772692,0.13173029111962453,0.03595871660509342,0.0006785135875153614,0.013565694668737471,0.04526937143014642,0.07709839189539058,0.1324269522050041,0.057813020069582756,-0.07709540616772692,-0.13173029111962453,-0.03595871660509342,0.0006785135875153614,-0.013565694668737471,-0.04526937143014642
tfhv2i,0.0011250187910132325,0.051748038645287764,0.05597365235813534,0.037744126691544366,0.03268555538248208,0.026519555257010552,0.037760889382898344,0.06120624996105789,0.061938167306912026,0.0011250187910132325,-0.051748038645287764,-0.05597365235813534,0.037744126691544366,-0.03268555538248208,0.026519555257010552
tfprvx,0.12255736420747443,0.01673946291643258,0.09584385969449105,0.052622964938566774,0.3529578524984869,0.043071904232613534,0.13337722429413937,0.3533545744136819,0.10507727811168653,-0.12255736420747443,-0.01673946291643258,-0.09584385969449105,-0.052622964938566774,0.3529578524984869,-0.043071904232613534
tfsr4d,0.13028422675770557,0.1730560631044913,0.09837682392226421,0.2568921590816542,0.28147652191557526,0.04026035020892227,0.28804090185160713,0.33042008620378244,0.106296261853262,-0.13028422675770557,-0.1730560631044913,-0.09837682392226421,-0.2568921590816542,-0.28147652191557526,-0.04026035020892227
tfu3ss,0.03646444704170504,0.045395356636991124,0.05673792461768645,0.06762074383025762,0.018275856231884546,0.0678383872386541,0.07682591290843628,0.04893613516827956,0.08843776836320474,-0.03646444704170504,-0.045395356636991124,-0.05673792461768645,0.06762074383025762,0.018275856231884546,0.0678383872386541
tfyxuj,0.031558889233345155,0.07597540534882263,0.02856523168385916,0.025323246814131117,0.009532387744958903,0.010065757018344446,0.040462702811996515,0.07657106917131398,0.030286827590635862,0.031558889233345155,0.07597540534882263,-0.02856523168385916,-0.025323246814131117,-0.009532387744958903,-0.010065757018344446
tg20qq,0.052949312001617344,0.030565353192425704,0.021610222756295094,0.06905853613811175,0.06432370788406994,0.004062973553143667,0.08702132528859524,0.07121643217497553,0.021988849030138872,0.052949312001617344,0.030565353192425704,-0.021610222756295094,0.06905853613811175,0.06432370788406994,-0.004062973553143667
tg7s8a,0.010405574099367598,0.04633296729021552,0.19141651286831252,0.05987031521950703,0.006634703386022345,0.08947315867547134,0.06076784196283891,0.046805588842964874,0.2112953561298282,0.010405574099367598,-0.04633296729021552,0.19141651286831252,0.05987031521950703,0.006634703386022345,0.08947315867547134
tg9j3l,0.008442909147468924,0.06669080842207897,0.06164921619322428,0.04202877252677961,0.026524272910923408,0.04971985430121162,0.04286840835603999,0.0717718676184728,0.07920031419743623,-0.008442909147468924,-0.06669080842207897,-0.06164921619322428,0.04202877252677961,0.026524272910923408,0.04971985430121162
tgik44,0.017363256692745743,0.05256998269072177,0.05863529259298872,0.010254034138931445,0.03417798926766835,0.2710957583381015,0.020165016714611256,0.06270357270908604,0.2773643952030897,0.017363256692745743,-0.05256998269072177,-0.05863529259298872,-0.010254034138931445,-0.03417798926766835,0.2710957583381015
tgj2w9,0.15523678137730634,0.14621297711108028,0.1325707279938424,0.01995786913629871,0.014960165501291645,0.1620713910098628,0.15651445566735117,0.14697632879995104,0.20938513248244056,-0.15523678137730634,-0.14621297711108028,-0.1325707279938424,-0.01995786913629871,0.014960165501291645,-0.1620713910098628
tgntp9,0.09120583537405746,0.09312239750962359,0.1585327566074488,0.07579346289790312,0.08776259711737033,0.1538980474388163,0.11858816730321575,0.12796114398803338,0.22094624668239277,-0.09120583537405746,-0.09312239750962359,-0.1585327566074488,0.07579346289790312,0.08776259711737033,0.1538980474388163
tgq5k0,0.07186048488355645,0.14911211439873817,0.029739835262602377,0.019636835488578974,0.10388634714182388,0.038820547953386964,0.07449519847416584,0.18173275924536533,0.04890289096615807,0.07186048488355645,0.14911211439873817,-0.029739835262602377,0.019636835488578974,0.10388634714182388,0.038820547953386964
tgq9iq,0.02436200067455463,0.025190659333388155,0.033118916303016555,0.0655033242868921,0.004160387847502278,0.052225120564011185,0.06988699857270125,0.025531904447033724,0.06184113384319307,0.02436200067455463,0.025190659333388155,-0.033118916303016555,0.0655033242868921,0.004160387847502278,0.052225120564011185
tgtppu,0.36305643425458367,0.2719145362199331,0.3340833233118996,0.15044549757762082,0.005611258922575857,0.002165162666067033,0.39299341240665947,0.27197242734218025,0.33409033934625193,-0.36305643425458367,-0.2719145362199331,-0.3340833233118996,-0.15044549757762082,0.005611258922575857,0.002165162666067033
tgtqvo,0.006305360156009243,0.001968507080893467,0.07780940593109964,0.03822576270927147,0.05739591493576679,0.0379800485120132,0.038742308932258,0.05742966194782366,0.086583992379224,-0.006305360156009243,-0.001968507080893467,-0.07780940593109964,0.03822576270927147,0.05739591493576679,-0.0379800485120132
tgu3l6,0.011381517862440127,0.03400932843990745,0.05785445406483092,0.018084608835847504,0.017401269466398972,0.027154757104556282,0.021368014077088618,0.03820259938768208,0.06391023930910508,0.011381517862440127,-0.03400932843990745,0.05785445406483092,0.018084608835847504,0.017401269466398972,0.027154757104556282
tgxprh,0.07043793795171904,0.006642792449457424,0.07703522701568843,0.04241082308367794,0.05152403478938883,0.06964754206345791,0.08222031997946282,0.05195048462242406,0.10385184792212314,0.07043793795171904,0.006642792449457424,-0.07703522701568843,0.04241082308367794,0.05152403478938883,0.06964754206345791
tgz78t,0.38975798771795045,0.3643696464315411,0.4929556795058403,0.17347894472811198,0.23122868692785747,0.26562743461305693,0.4266218855777623,0.43154599395548493,0.559967174016637,-0.38975798771795045,-0.3643696464315411,-0.4929556795058403,0.17347894472811198,0.23122868692785747,0.26562743461305693
thbntp,0.24122288156472038,0.41061238807493705,0.06544982366163854,0.017418526032503046,0.2688790518703543,0.025149843878483402,0.241850953356674,0.49081409696065514,0.07011557647521462,0.24122288156472038,0.41061238807493705,0.06544982366163854,0.017418526032503046,0.2688790518703543,-0.025149843878483402
thhq34,0.1292141345546547,0.10180609450650646,0.1667315541767227,0.1139814826231551,0.08706386651901843,0.3043369025637763,0.1723022662348961,0.1339574474671311,0.3470163705364617,-0.1292141345546547,-0.10180609450650646,-0.1667315541767227,-0.1139814826231551,-0.08706386651901843,-0.3043369025637763
thxrdi,0.04757051565858195,0.004393250083324141,0.05288325900624269,0.022396035366496037,0.06745079740783044,0.11640679493016837,0.052578858490468686,0.06759371803094437,0.12785609484508598,0.04757051565858195,-0.004393250083324141,-0.05288325900624269,-0.022396035366496037,-0.06745079740783044,0.11640679493016837
ti7v2r,0.06094280756211701,0.06851242938629509,0.04639828184740402,0.005437890729703909,0.008713747522383741,0.04159040436031525,0.06118493645613621,0.06906433505287603,0.06231021018457305,-0.06094280756211701,-0.06851242938629509,-0.04639828184740402,-0.005437890729703909,0.008713747522383741,-0.04159040436031525
ti7zgk,0.16690898855007008,0.1907327425576244,0.21313899342149156,0.056426089367433985,0.010407191960363882,0.041317881124451894,0.17618885895569297,0.19101646192947058,0.21710688109164336,-0.16690898855007008,-0.1907327425576244,-0.21313899342149156,0.056426089367433985,-0.010407191960363882,0.041317881124451894
tilpb2,0.05904126646811303,0.010450714416624152,0.06681980637736817,0.073446384201171,0.1010115442946451,0.15285945477945972,0.0942350385917295,0.10155072384088104,0.1668259555338517,0.05904126646811303,0.010450714416624152,0.06681980637736817,-0.073446384201171,-0.1010115442946451,-0.15285945477945972
tin80a,0.09333521836146375,0.008226067547506766,0.06237208572228514,0.04745023699151307,0.10563070177678746,0.06340405666023319,0.10470428824615005,0.10595052309994865,0.08894015672530686,0.09333521836146375,0.008226067547506766,0.06237208572228514,-0.04745023699151307,-0.10563070177678746,-0.06340405666023319
tiw0pl,0.062495533081386334,0.15127900230524904,0.11587942714001453,0.004738017394633864,0.045275682595180555,0.022151988541491363,0.06267487905021044,0.15790891036585325,0.11797776159361688,-0.062495533081386334,-0.15127900230524904,-0.11587942714001453,0.004738017394633864,0.045275682595180555,0.022151988541491363
tixsif,0.13131702064077366,0.17600012781272856,0.0819528796323512,0.184169967352819,0.17036892307066243,0.030521291559128194,0.22619181414168768,0.2449522707352477,0.08745183656431668,0.13131702064077366,0.17600012781272856,0.0819528796323512,-0.184169967352819,-0.17036892307066243,0.030521291559128194
tj1q6p,0.04500329490027877,0.027897474006596035,0.021103448380810796,0.04028142702081361,0.0840590784939863,0.044695540415070845,0.06039776415327466,0.08856747559463832,0.04942718752424395,0.04500329490027877,-0.027897474006596035,-0.021103448380810796,-0.04028142702081361,-0.0840590784939863,0.044695540415070845
tj2l69,0.026993071968704818,0.053243143237923896,0.07499768520239503,0.016342218864083158,0.03962663871285432,0.018993159959407535,0.03155462013254594,0.06637094844533387,0.07736532111328165,-0.026993071968704818,-0.053243143237923896,-0.07499768520239503,-0.016342218864083158,-0.03962663871285432,0.018993159959407535
tj46a8,0.047333307675677005,0.005109112669081206,0.02653246257037356,0.05854350873027503,0.08692839089641691,0.012003295268914194,0.0752846892134921,0.08707840246643035,0.029121309506287864,-0.047333307675677005,-0.005109112669081206,0.02653246257037356,-0.05854350873027503,-0.08692839089641691,0.012003295268914194
tj7dkj,0.024620849554127133,0.017595020883307555,0.14989199017575494,0.018443424811148024,0.006904013407827758,0.19054572315873974,0.030762739662316047,0.01890106243097182,0.24243613866941477,-0.024620849554127133,-0.017595020883307555,0.14989199017575494,0.018443424811148024,-0.006904013407827758,0.19054572315873974
tjje3x,0.14095560782030914,0.009355594546080592,0.07447712731608425,0.016942167179504697,0.050749423086682066,0.001955854919684308,0.1419701391304914,0.051604564652186644,0.07450280438831196,-0.14095560782030914,0.009355594546080592,0.07447712731608425,0.016942167179504697,0.050749423086682066,-0.001955854919684308
tjjodq,0.14943698852116016,0.12109624583307488,0.08451714676203004,0.03568681668435936,0.004825262186696655,0.02187468473640175,0.1536390654206684,0.12119234262128474,0.08730206142532657,-0.14943698852116016,-0.12109624583307488,-0.08451714676203004,-0.03568681668435936,0.004825262186696655,-0.02187468473640175
tjlb2c,0.10892836060524047,0.048616432131094456,0.04321838711738302,0.010590367850995541,0.033548681530238156,0.10223340062393405,0.10944196469071954,0.05906836298370436,0.11099323037087341,0.10892836060524047,0.048616432131094456,0.04321838711738302,-0.010590367850995541,-0.033548681530238156,-0.10223340062393405
tjljmc,0.26004237957110643,0.22676166841251444,0.07830070152345225,0.07828690104676017,0.002711179377032913,0.10265275576647337,0.2715711288935343,0.2267778753645108,0.12910688643723073,-0.26004237957110643,-0.22676166841251444,-0.07830070152345225,-0.07828690104676017,0.002711179377032913,0.10265275576647337
tjoaz4,0.009685629409267982,0.004299526359289985,0.0006353132154446328,0.11825279830084057,0.1427824211998665,0.0433882917841899,0.118648791494195,0.14284714113558702,0.04339294282290289,-0.009685629409267982,0.004299526359289985,0.0006353132154446328,0.11825279830084057,0.1427824211998665,0.0433882917841899
tjrj5i,0.1214051703290071,0.0779021149433401,0.0032688711447024232,0.1953001747864711,0.025535224598355555,0.005021702197503863,0.2299595043790132,0.08198040746381928,0.005991912175681755,-0.1214051703290071,0.0779021149433401,-0.0032688711447024232,-0.1953001747864711,-0.025535224598355555,-0.005021702197503863
tju7yh,0.08755699873457479,0.1109553361415756,0.06497183264265072,0.04108985702298473,0.060852946818667375,0.0516746876954699,0.09671920376830889,0.12654709698292407,0.08301573576960553,-0.08755699873457479,-0.1109553361415756,-0.06497183264265072,-0.04108985702298473,-0.060852946818667375,-0.0516746876954699
tk1915,0.030082787000489386,0.05271144208340317,0.03436148000741568,0.08054533734809333,0.04361707077264754,0.07743658369279327,0.08597979670966296,0.06841743191101309,0.08471797803483629,-0.030082787000489386,-0.05271144208340317,-0.03436148000741568,0.08054533734809333,0.04361707077264754,0.07743658369279327
tk7tni,0.06859870198474027,0.0842125460482106,0.07189228560767313,0.1043934094276926,0.015847116336851208,0.02465744820918747,0.12491503450717638,0.0856906296400936,0.07600322678731482,-0.06859870198474027,-0.0842125460482106,-0.07189228560767313,0.1043934094276926,0.015847116336851208,0.02465744820918747
tkbivq,0.11198872174755836,0.11439541300704104,0.1669294056802575,0.05509869039799309,0.016276216731712978,0.29018917079988427,0.12480921232916242,0.11554750429217062,0.3347763153663777,-0.11198872174755836,-0.11439541300704104,-0.1669294056802575,0.05509869039799309,0.016276216731712978,0.29018917079988427
tkcdy3,0.025593554162225196,0.015408071930595124,0.0019149664864039906,0.018237679924945738,0.047787988797203695,0.23535529277013367,0.03142678767706816,0.05021056217470642,0.23536308319606836,-0.025593554162225196,0.015408071930595124,0.0019149664864039906,0.018237679924945738,0.047787988797203695,0.23535529277013367
tkcy07,8.810503495837452e-05,0.05226986119355104,0.03371530713704374,0.058558073049139736,0.018248832173297203,0.06133828639980177,0.05855813932943541,0.05536387147664314,0.06999362337962865,8.810503495837452e-05,-0.05226986119355104,-0.03371530713704374,0.058558073049139736,0.018248832173297203,0.06133828639980177
tkddja,0.03928991937456061,0.10915137403928998,0.07902470807710493,0.10566557215496619,0.12196354140074916,0.10883330608491804,0.11273380550347725,0.163673846064902,0.13449755759880963,-0.03928991937456061,0.10915137403928998,-0.07902470807710493,-0.10566557215496619,-0.12196354140074916,-0.10883330608491804
tkfyt6,0.16534889272417663,0.023633004517891187,0.17300925537989054,0.06978164438705647,0.05324560218579988,0.10502222932368044,0.17947070573905058,0.05825472559948353,0.20239039280366028,-0.16534889272417663,-0.023633004517891187,-0.17300925537989054,-0.06978164438705647,-0.05324560218579988,-0.10502222932368044
tkix3o,0.026398840701744142,0.02535303007526757,0.1012114076247368,0.059460100439105545,0.09109084570393566,0.22169211086045237,0.06505691611677103,0.09455325644871061,0.24370297710767452,-0.026398840701744142,0.02535303007526757,-0.1012114076247368,0.059460100439105545,0.09109084570393566,0.22169211086045237
tkm25q,0.04714458158697088,0.019683953509450625,0.038673470033346646,0.08116597725324848,0.030509250388568,0.06471653634230812,0.09386440984998203,0.03630802094626682,0.07539142763315633,0.04714458158697088,-0.019683953509450625,-0.038673470033346646,0.08116597725324848,0.030509250388568,0.06471653634230812
